author,rating,title,content
,"0,5",,"La saison 3, comme la 2, donne l’impression d’un gros réchauffé. Le scénario peine à convaincre, l’intensité de la saison 1 a totalement disparu. Dommage, ça tourne en rond"
,"1,0",,Nul vraiment !! La saison de trop. Autant la saison 2 (déjà en dessous des attentes ) a réussi a s’en sortir mais là c’est vraiment très médiocre.
,"2,0",,"La saison 2 et 3 de Squid Game ne forme qu’une saison, une saison qui n’était pas prévue à l’origine et cela se voit. On reprend une partie du casting de la saison 1 et on y ajoute des acteurs qui interprètent bien. Le gros problème est le scénario : c’est beaucoup trop tiré par les cheveux, il y a des répétitions avec la S01, un sentiment de stagnation. Mention spéciale au final qui est vraiment ridicule (particulièrement la dernière scène). J’ai envie de conclure par : tout ça pour ça, la première saison se suffisait à elle-même."
,"4,0",,"Contrairement au plus grand nombre, j'ai trouvé cette saison magistrale, surprenante, moins lassante et tirée en longueur que certains passages des saisons précédentes. Certains sujets philosophiques originaux ont tissé l'intrigue tout au long des épisodes.Vraiment top."
,"2,5",,"c'est vraiment dommage de finir une série légendaire de cette manière, la saison 3 est catastrophique sur plusieurs plans, c'était lent, mal rythmé, le dénouement de l'histoire était brouillon, j'avais adoré les deux premières saisons mais cette dernière elle m'a vraiment déçu"
,"3,5",,"Trois saisons (2021 à 2025, soit 22 épisodes). Série terminée.Endettés jusqu’au cou, des individus acceptent de participer à des jeux enfantins dont l’issue s’avère fatale. Bien rythmée et incroyablement violente, cette série sud-coréenne traite de manière étonnante la notion de survie. L’originalité du scénario est de rendre l’histoire à la fois ludique et sordide. En effet, dans une société guidée par l’argent, où les plus fortunés ne savent plus quoi faire pour se distraire et les plus pauvres sont prêts à tout pour devenir riche, l’histoire reste extrêmement dérangeante. Après un succès commercial inattendu, on reprochera aux auteurs de s’être engagés dans une suite redondante. Sous couvert de nouveaux personnages assez caricaturaux, l’intrigue reprend les mêmes ingrédients sans véritable créativité. Bref, une fiction accrocheuse en raison de son caractère machiavélique et pour laquelle on éprouve un plaisir coupable à dénombrer des innocents s’entretuer."
,"1,0",,"Catastrophique, même pas de fin alors qu’on attendait un épilogue, le final ressemble à un teaser pour une saison 4 qui aura pas lieu. Quel flop"
,"3,0",,"Bonjour,Dur de faire une bonne fin a une série, en résumé Il y a beaucoup trop de dialogues inutiles et pas assez de jeux de défis. On y perd l’adn de Squid Game. Le suspense et la tension, qui faisaient vibrer les deux premières saisons, ont été sacrifiés pour trop de dialogues creux.Le personnage principal de Gi-hun (456) est à côté de sa promesse de détruire l’organisation,  au profit de la vie d un bébé, sans enjeu clair.La Garde 011, trop mise en avant, son histoire tourne en rond, Résultat : frustration.Et pour finir, l’idée d’américaniser le jeu avec une version “exportée” est une porte vers une nouvelle histoire.Dommage cela aurait mérité un meilleur final"
,"0,5",,"NULLLL mais d'une puissance, vraiment rien à voir avec les autres saisons, une saison 3 INUTILE et sans AUCUN SENS"
,"1,5",,"Très mauvais. Saison 3 pas à la hauteur. Les jeux sont mal travaillés, les histoires des personnages sans commentaire… et honnêtement rien ne va. Une finale bien plus moderne et dynamique sûr les valeurs humaines aurait pus être trouvé. Et encore avec 1,5 je suis généreux."
,"3,5",,"Évidemment qu'il ne peut plus y avoir l'effet novateur, surprenant, oppressant de la S01.Évidemment que les jeux paraissent moins cruels, que l'on s'accroche moins aux personnages, que la morale reste discutable, mais j'ai trouvé cette saison très correcte, très agréable et j'ai très apprécié de la regarder. En plus, la porte est ouverte pour un SG made in US, avec Cate Blanchett tout de même !"
,"4,0",,"J'ai beaucoup aimé ce final ! Certes pas inattendue hormis 
spoiler: 
le comportement de 333 qui est finalement un super mauvais père.. j'y ai cru jusqu'au bout
 les jeux d'acteurs, les jeux tout court. Évidemment incomparable au 1er il ne faut pas se voiler la  face mais j'ai aimé les quelques rares remises en question... L'équilibre est bien trouvé entre les différentes émotions et on reste attaché aux personnages forcément. Bref une belle réussite malgré les quelques incohérences 
spoiler: 
relative au bébé 
 je ne m'explique pas les image IA 
spoiler: 
pour le bebe et le chien..  tellement degueu... y avait pas de bébé et aucun rotweiller en Corée ?? un vrai bébé aurait été tellement plus dérangeant et du coup mieux finalement  dans le contexte"
,"2,0",,"Déjà que la fin de la saison 2, je l’ai regardée d’un seul œil, je n’ai pu 3 épisodes de celle-ci, c'est tellement nul que je me demande si ce n’est pas fait exprès pour m’énerver."
,"3,5",,"Cette saison 3 enchaîne directement après les événements de la 2 et l'on suit alors trois destins en parallèle en plus des épreuves à élimination directe ! Bien rythmée, enjeux divers et variés, apparitions de nouveaux personnages (dont le prochain recruteur adepte du ddakji), cette suite se laisse visionner sans déplaisir à vitesse grand V. En plus, les scénaristes se sont même autorisés une porte de sortie au cas où ils voudraient prolonger le plaisir, alors ne boudons pas le nôtre !"
,"2,0",,"C'est loooooong.... Aucune décision des personnages n'est crédible,  est sur joué, ça traîne... Le rythme à baissé par rapport à la saison 1"
,"3,0",,Dernière saison de Squid Game avec la conclusion de la saison 2.Pas vraiment de nouveautés puisque le rythme et le scénario perpétuent la saison 1 et 2 avec des jeux cruels et sanglants.Je ne trouve pas cette fin vraiment abouti. Je suis même assez déçu devant le choix fait pour conclure des personnages forts et intéressants. Je trouve même que la noirceur humaine est un peu trop présente à mon goût.Bref : une jolie série qui se termine sans trop de surprise.
,"3,0",,C'est une saison 2 partie 2 en fait. Sympa à suivre mais des situations totalement invraisemblable dans le comportement des personnages font baisser la note
,"0,5",,"Une saison 3 nullissime qui enterre tous les espoirs de la saison 2. Netflix refait le coup de la saison 2 & 3 de la Casa de Papel ! Tout est allongé accessoirement pour faire patienter avec des personnages complétement inutiles (les riches observateurs), les policiers en bateau, des personnages secondaires inintéressants et/ou débiles (numéro 100 par exemple, Min Su, etc) et des plages de dialogues et d'atermoiements à rendre chèvre  le spectateur. La preuve que la saison 1 suffisait ou encore que les créateurs ont complètement foiré la suite de la saison 2 qui avait des défauts mais un potentiel."
,"3,5",,"Il est temps de noter l’une des séries phénomènes des années 2020. Mon sentiment est assez partagé. Je trouve qu’il y avait matière à faire beaucoup mieux et qu’il y a donc une impression d’inachevée.L’histoire est très intéressante, mais nous n’avons pas le dénouement finale et les explications qui vont avec. De l’action, du suspense et du sang, à travers des épreuves macabres physiquement mais encore plus mentalement. Le casting est intéressant dans son ensemble. Assez surpris et déçu que le héros principal passe presque inaperçu la moitié de la saison trois. La saison trois fait la part belle à d’autres histoires qui sont certes intéressantes, mais que le personnage principal disparaisse à ce point-là au début, pose quand même ce problème. ￼La série emmène sur quelques sujets quelques peu philosophiques, à travers les erreurs de l’être humain et jusqu’où il est prêt à aller pour survivre. En résumé, une bonne série, mais pas une excellente série. ￼"
,"3,5",,"Une série d'anticipation qui passe bien, pour ceux qui apprécient le cinéma sud-coréen dans sa version violence sanglante.Il y a un petit quelque chose qui nous renvoie aux films pour adolescents, tel Hunger Games, avec la vision
spoiler: 
 d'un monde binaire opposant riches sans coeur et pauvres asservis
, évidemment dans un style beaucoup plus trash.La première saison est captivante avec la découverte de ces ""squid games"", ces jeux
spoiler: 
 d'enfants mortels que l'on suit avec la même curiosité morbide que celle de ces milliardaires cachés derrière des masques d'animaux.
Quant aux saisons suivantes, il est visible que les producteurs ont cherché à rebondir sur le succès initial. Pour ceux qui ont accroché, cela continue à se laisser regarder sans déplaisir, même si l'effet de surprise est retombé, le héros devenu 
spoiler: 
dépressif-désabusé
 moins attachant, les personnages plus stéréotypés et avec des réactions parfois incohérentes.Bref une série divertissante, originale par son intrigue, son décor coloré et qui mérite (d'une façon certainement plus relative) une partie de sa percée médiatique."
,"4,0",,"""Squid Game"" se distingue par son jusqu’au-boutisme dans la déshumanisation de ses personnages et par la radicalité assumée de leur destinée. Véritable jeu de massacre, la série nous pervertit par son aspect ludique, exploitant notre regard voyeur et nos penchants pervers : le spectateur observe avec fascination ce qui, sur le papier, relève de la mascarade et de l’absurdité, mais que la faiblesse humaine peut transformer en horreur et en irréparable. Forte de ses origines sud-coréennes et dans la lignée d’un certain cinéma de genre de son pays, ""Squid Game"" ne recule ni devant la violence brute ni devant la cruauté psychologique. Contre toute attente pour une production Netflix, elle semble repousser sans cesse les limites de ce qu’elle inflige, autant à ses personnages qu’à ses spectateurs. H. Dong-hyuk fait preuve d’une audace rare et d’une véritable radicalité, tant dans son scénario que dans sa mise en scène : c’est là la grande force de la série. La première saison captive par son intensité. Les deuxième et troisième saisons, qui forment en réalité un seul ensemble, paraissent certes plus redondantes, mais demeurent fidèles à l’esprit et aux enjeux du premier opus. Tout n’est pas parfait : les scènes consacrées à l’enquête du policier s’étirent parfois inutilement, et certains dialogues entre joueurs manquent de relief. Mais on s’attache malgré tout à ces personnages, dont on pressent mathématiquement la fin tragique sans jamais savoir quand elle surviendra.Audacieuse, violente et d’une brutalité presque hypnotique, ""Squid Game"" entraîne notre regard voyeur vers des territoires où l’on s’étonne de prendre plaisir à observer l’inacceptable."
